account_name,campaign_name,adgroup_name,name,fb_objective,local_date,campaign_start_date,impressions,clicks,cost,currency,portal
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-05,2019-03-04 15:34:50,160,0,0.51,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v4.mp4,APP_INSTALLS,2019-03-05,2018-11-22 18:48:53,368,1,1.74,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static |  | 3in1 - Mens FR - 4 A.png,APP_INSTALLS,2019-02-06,2018-11-23 11:49:55,22903,159,42.41,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Static |  | FRB-389-Sell-046.jpg,APP_INSTALLS,2019-03-10,2019-03-04 15:34:50,166,1,0.58,EUR,fr
FR Vinted,Smartly_RMAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Custom Audience | FR - iOS - Install No Registration - 30d | F | 18-45,Install-Now | W_Sell-3 | Static |  | FR-389-Sell-035.jpg,CONVERSIONS,2019-02-18,2019-02-14 13:42:18,342,3,0.9,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Sell-4 | Static,APP_INSTALLS,2019-02-07,2018-11-23 11:49:55,6743,31,12.17,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Sell-4 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-040.jpg,APP_INSTALLS,2019-02-18,2018-11-23 11:49:55,475,0,0.67,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static |  | 3in1 - Mens FR - 2 A.png,APP_INSTALLS,2019-02-05,2018-11-23 11:49:55,817,5,0.8,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 1 A.png,APP_INSTALLS,2019-03-10,2018-11-23 11:49:55,4734,30,2.02,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister_7d,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | M | 18-45,W_Sell-3 | Static |  | 3in1 - Mens FR - 7 A.png,APP_INSTALLS,2019-03-04,2019-03-04 15:15:52,1,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 6 B.png,APP_INSTALLS,2019-02-19,2018-11-22 18:48:53,1045,3,1.25,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-03-01,2018-11-22 18:48:53,0,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-046.jpg,APP_INSTALLS,2019-03-07,2018-11-23 11:49:55,65,0,0.12,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Broad |  | F | 18-45,K_Earn-1 | Static |  | FRB-389-Sell-043.jpg,APP_INSTALLS,2019-03-04,2019-03-04 15:45:47,500,0,0.39,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Static |  | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-03-04,2019-03-04 15:34:50,640,2,0.82,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-03-03,2018-11-23 11:49:55,18084,64,41.66,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Sell-4 | Static,APP_INSTALLS,2019-02-10,2018-11-23 11:49:55,7410,37,18.97,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-05,2019-03-04 15:45:47,495,2,0.93,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Story | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v4.mp4,APP_INSTALLS,2019-03-05,2018-11-22 18:48:53,2,0,0.01,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Earn-3 | Carousel | Vends,APP_INSTALLS,2019-02-10,2018-11-23 11:49:55,242,0,0.76,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 6 B.png,APP_INSTALLS,2019-02-28,2018-11-23 11:49:55,0,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-048.jpg,APP_INSTALLS,2019-02-27,2018-11-23 11:49:55,416,1,0.71,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Story | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v1.mp4,APP_INSTALLS,2019-02-28,2018-11-23 11:49:55,296,0,0.92,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Story | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v2.mp4,APP_INSTALLS,2019-03-02,2018-11-22 18:48:53,94,0,0.33,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-05,2019-03-04 15:45:47,239,1,0.5,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Carousel | 4-items | INSTALL_MOBILE_APP | Facebook-carousel---Kids---FR-blue - 3.jpg,APP_INSTALLS,2019-02-16,2018-11-23 11:49:55,1049,8,2.31,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Story | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v1.mp4,APP_INSTALLS,2019-03-03,2018-11-23 11:49:55,72,1,0.16,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v2.mp4,APP_INSTALLS,2019-03-09,2018-11-22 18:48:53,922,3,3.78,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Story | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v2.mp4,APP_INSTALLS,2019-03-09,2018-11-22 18:48:53,93,0,0.31,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-051.jpg,APP_INSTALLS,2019-02-27,2018-11-23 11:49:55,2232,16,6.7,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-08,2019-03-04 15:45:47,380,1,0.68,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-07,2019-03-04 15:34:50,184,1,0.91,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-07,2019-03-04 15:45:47,61,0,0.15,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 4 A.png,APP_INSTALLS,2019-02-14,2018-11-23 11:49:55,25596,189,56.56,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 9 B.png,APP_INSTALLS,2019-02-23,2018-11-22 18:48:53,9948,66,25.3,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v3.mp4,APP_INSTALLS,2019-03-01,2018-11-23 11:49:55,677,2,2.7,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Story | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v3.mp4,APP_INSTALLS,2019-03-07,2018-11-22 18:48:53,156,0,0.68,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-07,2019-03-04 15:34:50,1716,6,6.82,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static |  | 3in1 - Mens FR - 1 A.png,APP_INSTALLS,2019-02-10,2018-11-23 11:49:55,281,1,0.2,EUR,fr
FR Vinted,Smartly_RMAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Custom Audience | FR - iOS - Install No Registration - 30d | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-040.jpg,CONVERSIONS,2019-02-14,2019-02-14 13:42:18,465,3,2.14,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 5 A.png,APP_INSTALLS,2019-02-26,2018-11-23 11:49:55,321,2,0.61,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Sell-4 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-034.jpg,APP_INSTALLS,2019-02-17,2018-11-22 18:48:53,6613,18,21.86,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-051.jpg,APP_INSTALLS,2019-03-01,2018-11-23 11:49:55,3719,14,8.4,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v4.mp4,APP_INSTALLS,2019-03-10,2018-11-23 11:49:55,59,0,0.13,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Sell-4 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-034.jpg,APP_INSTALLS,2019-02-14,2018-11-22 18:48:53,11208,30,45.73,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v1.mp4,APP_INSTALLS,2019-03-03,2018-11-22 18:48:53,1505,10,6.61,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Story | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v4.mp4,APP_INSTALLS,2019-03-01,2018-11-22 18:48:53,548,2,2.07,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Sell-4 | Static |  | FRB-389-Sell-051.jpg,APP_INSTALLS,2019-03-06,2019-03-04 15:45:47,261,4,0.35,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static |  | 3in1 - Mens FR - 2 A.png,APP_INSTALLS,2019-02-04,2018-11-22 18:48:53,4027,16,6.09,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Broad | None | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Earn-3 | Carousel | Gagne,APP_INSTALLS,2019-02-09,2018-11-23 11:49:55,79,0,0.08,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-046.jpg,APP_INSTALLS,2019-03-06,2018-11-23 11:49:55,13,0,0.01,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v2.mp4,APP_INSTALLS,2019-03-07,2018-11-23 11:49:55,0,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v1.mp4,APP_INSTALLS,2019-03-01,2018-11-23 11:49:55,984,5,3.68,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v4.mp4,APP_INSTALLS,2019-03-10,2018-11-22 18:48:53,59,0,0.1,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v2.mp4,APP_INSTALLS,2019-03-01,2018-11-23 11:49:55,629,2,1.61,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | All | W | 18-45 | Feed | Mobile | All,K_Earn-3 | Feed-Static | Use App | FRB-389-Sell-043.jpg,APP_INSTALLS,2019-02-07,2018-11-22 18:48:53,846,2,3.72,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-02-18,2018-11-22 18:48:53,535,1,1.02,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Static |  | FRB-389-Sell-047.jpg,APP_INSTALLS,2019-03-08,2019-03-04 15:34:50,1236,6,1.37,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 4 A.png,APP_INSTALLS,2019-02-17,2018-11-22 18:48:53,9477,45,21.68,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-05,2019-03-04 15:45:47,222,1,0.74,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Sell-8 | Feed-Static | Use App | TV ads - October - DB - square - FR.mp4 |  | TV ads - October - DB - square - FR.mp4,APP_INSTALLS,2019-02-17,2018-11-23 11:49:55,431,1,0.32,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-09,2019-03-04 15:34:50,61,1,0.17,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 1 B.png,APP_INSTALLS,2019-02-21,2018-11-23 11:49:55,5224,20,6.57,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-10,2019-03-04 15:34:50,3,0,0.02,EUR,fr
FR Vinted,Smartly_RMAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Custom Audience | FR - Android - Install No Registration - 30d | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-034.jpg,CONVERSIONS,2019-02-21,2019-02-14 10:19:26,3266,31,5.35,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-09,2019-03-04 15:34:50,937,5,4.76,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static |  | 3in1 - Mens FR - 5 A.png,APP_INSTALLS,2019-02-06,2018-11-22 18:48:53,10,1,0.01,EUR,fr
FR Vinted,Smartly_RMAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Custom Audience | FR - Android - Install No Registration - 30d | F | 18-45,Install-Now | K_Earn-1 | Static |  | FRB-389-Sell-042.jpg,CONVERSIONS,2019-02-14,2019-02-14 10:19:26,1012,12,1.87,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister_7d,| FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-1 | Feed-Static | Install App | FRB-389-Sell-045.jpg |  | FRB-389-Sell-045.jpg,APP_INSTALLS,2019-03-04,2019-03-04 15:15:52,1,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v4.mp4,APP_INSTALLS,2019-03-02,2018-11-23 11:49:55,955,4,3.75,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Feed-Static | Use App | FRB-389-Sell-045.jpg | USE_APP | FRB-389-Sell-045.jpg,APP_INSTALLS,2019-02-18,2018-11-22 18:48:53,21,0,0.05,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Feed-Static | Use App | FRB-389-Sell-043.jpg | USE_APP | FRB-389-Sell-043.jpg,APP_INSTALLS,2019-02-18,2018-11-22 18:48:53,3051,13,6.71,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Story | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v3.mp4,APP_INSTALLS,2019-03-06,2018-11-22 18:48:53,161,0,0.5,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 1 B.png,APP_INSTALLS,2019-03-06,2018-11-23 11:49:55,6881,24,4.05,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Sell-4 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-040.jpg,APP_INSTALLS,2019-03-08,2018-11-22 18:48:53,6124,17,23.27,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Sell-8 | Feed-Static | Use App | TV ads - October - DB - horizontal - FR.mp4 |  | TV ads - October - DB - horizontal - FR.mp4,APP_INSTALLS,2019-02-14,2018-11-23 11:49:55,78,0,0.15,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-1 | Feed-Static | Install App | FRB-389-Sell-042.jpg | INSTALL_MOBILE_APP | FRB-389-Sell-042.jpg,APP_INSTALLS,2019-02-14,2018-11-23 11:49:55,671,2,1.45,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-10,2019-03-04 15:34:50,849,4,2.68,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v1.mp4,APP_INSTALLS,2019-03-04,2018-11-22 18:48:53,367,2,1.86,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Sell-4 | Static |  | FRB-389-Sell-052.jpg,APP_INSTALLS,2019-03-05,2019-03-04 15:34:50,828,3,1.3,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Earn-3 | Carousel | 4-items,APP_INSTALLS,2019-02-09,2018-11-23 11:49:55,1245,7,3.94,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Sell-4 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-031.jpg,APP_INSTALLS,2019-02-16,2018-11-23 11:49:55,0,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-03-05,2018-11-23 11:49:55,0,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Earn-3 | Carousel | Creative-v1 | INSTALL_MOBILE_APP | Carousel - Adults - FR - 1.png,APP_INSTALLS,2019-02-16,2018-11-23 11:49:55,91,1,0.24,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-08,2019-03-04 15:45:47,54,0,0.12,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Sell-8 | Feed-Static | Use App | TV ads - October - DB - square - FR.mp4 |  | TV ads - October - DB - square - FR.mp4,APP_INSTALLS,2019-02-24,2018-11-23 11:49:55,2742,6,3.3,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Earn-3 | Carousel | Vends,APP_INSTALLS,2019-02-11,2018-11-23 11:49:55,236,1,0.7,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v3.mp4,APP_INSTALLS,2019-03-03,2018-11-22 18:48:53,1019,5,3.55,EUR,fr
